objective_number,objective_title,objective_repo,issue_number,issue_title,issue_repo,depth,pr_number,pr_title,pr_repo,pr_state,pr_url
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,0,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,22,Investigate options for leveraging agency partner GIS services,Air-Quality-Portal/aq-arch,1,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,64,Investigate Requirements for AQS Surface Air Quality Monitor Data,Air-Quality-Portal/aq-arch,1,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,65,Investigate Requirements for AirNow Surface Air Quality Monitor Data,Air-Quality-Portal/aq-arch,1,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,66,Investigate Requirements for TEMPO Data,Air-Quality-Portal/aq-arch,1,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,68,Draft google doc Content Templates for Dataset Landing Page and Tool Catalog Card,Air-Quality-Portal/aq-arch,1,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,69,Draft Tool Entry Content,Air-Quality-Portal/aq-arch,1,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,93,Draft Landing Page for TEMPO NO2 Dataset,Air-Quality-Portal/aq-arch,1,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,94,Draft Landing Page for TEMPO HCHO Dataset,Air-Quality-Portal/aq-arch,1,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,95,Draft Landing Page for AQS Dataset,Air-Quality-Portal/aq-arch,1,,,,,
26,[AQ] PI 26.3 Objective 6: Incorporate new data into AIR4US,Air-Quality-Portal/aq-arch,101,Integrate GEOS-CF virtual data store with AIR4US catalog / viz tool,Air-Quality-Portal/aq-arch,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,0,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,206,Replace Pre-commit with Prek?,NASA-IMPACT/veda-analytics,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,61,Add Rclone to images?,NASA-IMPACT/pangeo-notebook-veda-image,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,62,"Update xarray, icechunk, zarr",NASA-IMPACT/pangeo-notebook-veda-image,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,1274,Add Rclone to images,MAAP-Project/Community,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,1271,Upgrade gdal and pdal next R release ,MAAP-Project/Community,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,1252,Increase efficiency of R image build,MAAP-Project/Community,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,1275,Upgrade nodejs R image,MAAP-Project/Community,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,1267,Problems with R CRAN rgee package ,MAAP-Project/Community,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,2,Basic lasR image for ALS processing,GEO-TREES/workspace_images,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,210,Enable External Demo Access & Serveable Panel Application for Demo,NASA-IMPACT/veda-analytics,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,47,Build a Roadmap for Images,NASA-IMPACT/science-support,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,48,R 4.6 upgrade,NASA-IMPACT/science-support,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,49,lasR > 0.20,NASA-IMPACT/science-support,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,50,MAAP OGC App Pack API,NASA-IMPACT/science-support,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,59,Add rio-tiler,NASA-IMPACT/pangeo-notebook-veda-image,1,69,add rio-tiler as dependency,NASA-IMPACT/pangeo-notebook-veda-image,MERGED,https://github.com/NASA-IMPACT/pangeo-notebook-veda-image/pull/69
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,73,Enable Dependabot Security Updates,NASA-IMPACT/pangeo-notebook-veda-image,1,,,,,
31,[Sc] PI 26.3 Objective 1: Hub Upgrades,NASA-IMPACT/science-support,58,Release R image to VEDA,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,0,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,13,Cloud Optimized reading of LIDAR data in R,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,25,Test lasR remote read capability,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,35,Add MAAP documentation showing COPC access in R using lasR,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,38,Publish veda-black-marble,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,41,Geotrees Pasoh ALS Flight Data,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,46,GeoTrees ALS Processing Debug,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,51,NASA/NOAA NISAR Disaster Workshop 5/20-21,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,53,TERN data transfer to the GeoTREES bucket,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,54,Security Scan - Black Marble,NASA-IMPACT/science-support,1,,,,,
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,1,expand to support other spatial files,MAAP-Project/dps-import-cogs,1,2,feat: update to handle non-tif files,MAAP-Project/dps-import-cogs,MERGED,https://github.com/MAAP-Project/dps-import-cogs/pull/2
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,1,expand to support other spatial files,MAAP-Project/dps-import-cogs,1,3,chore(main): release 0.2.0,MAAP-Project/dps-import-cogs,MERGED,https://github.com/MAAP-Project/dps-import-cogs/pull/3
32,[Sc] PI 26.3 Objective 2: Cloud Optimized Workflows,NASA-IMPACT/science-support,43,las to COPC conversion script in R,NASA-IMPACT/science-support,1,,,,,
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,0,,,,,
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,158,zarr-python bug with setitem with oindex and sharding,NASA-IMPACT/veda-analytics,1,,,,,
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,37,pystac 2.0 alpha release,NASA-IMPACT/science-support,1,,,,,
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,1716,V2: setting custom global reader/writer fails,stac-utils/pystac,1,,,,,
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,1715,"V2: Reading io.read_file, custom reader is not set on object",stac-utils/pystac,1,,,,,
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,1738,DefaultStacIO + urllib3 does not properly fail on `429 Too Many Requests`,stac-utils/pystac,1,1739,fix: urllib3 raise on error status codes,stac-utils/pystac,MERGED,https://github.com/stac-utils/pystac/pull/1739
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,1725,pystac v1.15.0 release checklist,stac-utils/pystac,1,,,,,
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,1743,Item.links[].get_href() does not pass through stac_io,stac-utils/pystac,1,1745,fix: persist stac_io when reading items,stac-utils/pystac,MERGED,https://github.com/stac-utils/pystac/pull/1745
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,57,Pystac 1.15.0 release review,NASA-IMPACT/science-support,1,,,,,
33,[Sc] PI 26.3 Objective 3: Open-Source Contributions,NASA-IMPACT/science-support,1763,Fix circular dependency in pystac-core,stac-utils/pystac,1,,,,,
34,[Sc] PI 26.3 Objective 4: Data Retention Policy,NASA-IMPACT/science-support,34,[Sc] PI 26.3 Objective 4: Data Retention Policy,NASA-IMPACT/science-support,0,,,,,
34,[Sc] PI 26.3 Objective 4: Data Retention Policy,NASA-IMPACT/science-support,1374,Finalize MAAP Data Retention Policy,NASA-IMPACT/active-maap-sprint,1,,,,,
34,[Sc] PI 26.3 Objective 4: Data Retention Policy,NASA-IMPACT/science-support,1375,Share Data Retention Policy w/ OpenVEDA,NASA-IMPACT/active-maap-sprint,1,,,,,
34,[Sc] PI 26.3 Objective 4: Data Retention Policy,NASA-IMPACT/science-support,56,Data Retention Sharing + Review,NASA-IMPACT/science-support,1,,,,,
52,[AQ] PI 26.3 Objective 1: AIR4US portal front end design,Air-Quality-Portal/aq-arch,52,[AQ] PI 26.3 Objective 1: AIR4US portal front end design,Air-Quality-Portal/aq-arch,0,,,,,
52,[AQ] PI 26.3 Objective 1: AIR4US portal front end design,Air-Quality-Portal/aq-arch,51,Draft AIR4US Sitemap,Air-Quality-Portal/aq-arch,1,,,,,
52,[AQ] PI 26.3 Objective 1: AIR4US portal front end design,Air-Quality-Portal/aq-arch,31,[AirQualityPortal] PI 26.2 O1 - Figma Design v2,Air-Quality-Portal/aq-arch,1,,,,,
52,[AQ] PI 26.3 Objective 1: AIR4US portal front end design,Air-Quality-Portal/aq-arch,67,Update AIR4US Portal Figma v2 Design Based on Feedback,Air-Quality-Portal/aq-arch,1,,,,,
52,[AQ] PI 26.3 Objective 1: AIR4US portal front end design,Air-Quality-Portal/aq-arch,1,Update AIR4US Portal Figma v3 Design Based on Feedback,Air-Quality-Portal/design-prototype,1,,,,,
53,[AQ] PI 26.3 Objective 2: Baseline setup of AIR4US frontend,Air-Quality-Portal/aq-arch,53,[AQ] PI 26.3 Objective 2: Baseline setup of AIR4US frontend,Air-Quality-Portal/aq-arch,0,,,,,
53,[AQ] PI 26.3 Objective 2: Baseline setup of AIR4US frontend,Air-Quality-Portal/aq-arch,75,Create air quality theme in tinacms-portal-monorepo,Air-Quality-Portal/aq-arch,1,,,,,
53,[AQ] PI 26.3 Objective 2: Baseline setup of AIR4US frontend,Air-Quality-Portal/aq-arch,82,Add Merriweather font to theme and Validate access to Roboto font,Air-Quality-Portal/aq-arch,2,,,,,
53,[AQ] PI 26.3 Objective 2: Baseline setup of AIR4US frontend,Air-Quality-Portal/aq-arch,83,Update Tag component,Air-Quality-Portal/aq-arch,2,,,,,
53,[AQ] PI 26.3 Objective 2: Baseline setup of AIR4US frontend,Air-Quality-Portal/aq-arch,84,Update CardDetailed component,Air-Quality-Portal/aq-arch,2,295,feat: Update card-detailed component styles and configurations for Ai…,NASA-IMPACT/tinacms-portal-monorepo,MERGED,https://github.com/NASA-IMPACT/tinacms-portal-monorepo/pull/295
53,[AQ] PI 26.3 Objective 2: Baseline setup of AIR4US frontend,Air-Quality-Portal/aq-arch,85,Update Header component,Air-Quality-Portal/aq-arch,2,,,,,
53,[AQ] PI 26.3 Objective 2: Baseline setup of AIR4US frontend,Air-Quality-Portal/aq-arch,86,Update Footer component,Air-Quality-Portal/aq-arch,2,,,,,
53,[AQ] PI 26.3 Objective 2: Baseline setup of AIR4US frontend,Air-Quality-Portal/aq-arch,87,Update Link Component,Air-Quality-Portal/aq-arch,2,,,,,
54,[AQ] PI 26.3 Objective 3: Requirements gathering and feasibility assessment for flagship AIR4US tool,Air-Quality-Portal/aq-arch,54,[AQ] PI 26.3 Objective 3: Requirements gathering and feasibility assessment for flagship AIR4US tool,Air-Quality-Portal/aq-arch,0,,,,,
54,[AQ] PI 26.3 Objective 3: Requirements gathering and feasibility assessment for flagship AIR4US tool,Air-Quality-Portal/aq-arch,42,Scoping and requirements refinement for AIR4US data tool capabilities,Air-Quality-Portal/aq-arch,1,,,,,
55,[AQ] PI 26.3 Objective 4: Investigate and gather requirements for regridding/subsetting service for AIR4US backend,Air-Quality-Portal/aq-arch,55,[AQ] PI 26.3 Objective 4: Investigate and gather requirements for regridding/subsetting service for AIR4US backend,Air-Quality-Portal/aq-arch,0,,,,,
55,[AQ] PI 26.3 Objective 4: Investigate and gather requirements for regridding/subsetting service for AIR4US backend,Air-Quality-Portal/aq-arch,63,Investigate MELODIES-MONET,Air-Quality-Portal/aq-arch,1,,,,,
56,[AQ] PI 26.3 Objective 5: Baseline setup of AIR4US backend,Air-Quality-Portal/aq-arch,56,[AQ] PI 26.3 Objective 5: Baseline setup of AIR4US backend,Air-Quality-Portal/aq-arch,0,,,,,
56,[AQ] PI 26.3 Objective 5: Baseline setup of AIR4US backend,Air-Quality-Portal/aq-arch,99,Data System Infrastructure Set Up,Air-Quality-Portal/aq-arch,1,,,,,
57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,0,,,,,
57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,47,Prepare for Governance Board Meeting,Air-Quality-Portal/aq-arch,1,,,,,
57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,29,Draft a dataset list for AIR4US,Air-Quality-Portal/aq-arch,1,,,,,
57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,72,Attend AIR4US Tiger Team Internal Kickoff Meeting & Report Outcomes,Air-Quality-Portal/aq-arch,1,,,,,
57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,73,Coordinate Governance Board Feedback on Datasets,Air-Quality-Portal/aq-arch,1,,,,,
57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,78,"Prepare for first Early Adopter's Meeting (July 1, 2026)",Air-Quality-Portal/aq-arch,1,,,,,
57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,97,Update dataset spreadsheet w/ 'foundational' datasets,Air-Quality-Portal/aq-arch,1,,,,,
57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,98,Move AIR4US Requirements Doc Content to new PRD Template,Air-Quality-Portal/aq-arch,1,,,,,
57,[AQ] PI 26.3 Objective 7: Project discovery and coordination,Air-Quality-Portal/aq-arch,103,Create Templates for other Content Pages,Air-Quality-Portal/aq-arch,1,,,,,
58,[AQ] PI 26.3 STRETCH Objective: Implement prototype of example AIR4US use case,Air-Quality-Portal/aq-arch,58,[AQ] PI 26.3 STRETCH Objective: Implement prototype of example AIR4US use case,Air-Quality-Portal/aq-arch,0,,,,,
76,[26.3] PI Objective 1: Handle styling of MMGIS core and plugins,NASA-IMPACT/MMGIS,76,[26.3] PI Objective 1: Handle styling of MMGIS core and plugins,NASA-IMPACT/MMGIS,0,91,feat: Add theming support to MMGIS,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/91
76,[26.3] PI Objective 1: Handle styling of MMGIS core and plugins,NASA-IMPACT/MMGIS,27,Refactor MMGIS core and plugin system to consume design tokens from a theme file,NASA-IMPACT/MMGIS,1,,,,,
76,[26.3] PI Objective 1: Handle styling of MMGIS core and plugins,NASA-IMPACT/MMGIS,87,Replicate SCSS compilation pipeline from Reusable Components Library,NASA-IMPACT/MMGIS,1,,,,,
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,0,63,feat: add support for external service urls,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/63
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,81,Develop AOI/Draw Plugin,NASA-IMPACT/MMGIS,1,93,Area of Interest / Fetch Statistics Plugin,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/93
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,88,Develop core APIs and handlers for AOI/Drawing Plugin,NASA-IMPACT/MMGIS,2,90,feat(core): drawing primitives + overlay + bus surface on IMapEngine,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/90
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,82,Develop statistics chart plugin,NASA-IMPACT/MMGIS,1,,,,,
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,84,Develop Raster Comparison Slider Plugin,NASA-IMPACT/MMGIS,1,,,,,
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,52,Build layers plugin,NASA-IMPACT/MMGIS,1,85,feat: add `LayerManager`,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/85
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,101,Separate AOI plugin into draw + (no-UI) statistics fetching plugin,NASA-IMPACT/MMGIS,1,,,,,
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,103,Card plugin,NASA-IMPACT/MMGIS,1,111,Feature/103 card plugin,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/111
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,103,Card plugin,NASA-IMPACT/MMGIS,1,127,fix(card): add required upload subdir + svg/link config,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/127
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,119,Refactor tools to use Floating panel,NASA-IMPACT/MMGIS,1,,,,,
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,143,Core: expose the share-link and map-screenshot as first-class plugin API capabilities,NASA-IMPACT/MMGIS,1,167,[143] Expose share-link and map-screenshot as plugin API capabilities,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/167
77,[26.3] PI Objective 2: Design and develop reusable plugins,NASA-IMPACT/MMGIS,144,"Share/Export plugin: one-click ""export to share"" of the current dashboard state",NASA-IMPACT/MMGIS,1,168,"[144] Share/Export plugin (link, PNG, PDF)",NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/168
78,[26.3] PI Objective 3: Deployment Strategy for MMGIS,NASA-IMPACT/MMGIS,78,[26.3] PI Objective 3: Deployment Strategy for MMGIS,NASA-IMPACT/MMGIS,0,,,,,
78,[26.3] PI Objective 3: Deployment Strategy for MMGIS,NASA-IMPACT/MMGIS,67,ADR: Static Dashboards - Preserve MMGIS Features,NASA-IMPACT/MMGIS,1,96,ADR: Static Dashboards - Preserve MMGIS Features,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/96
78,[26.3] PI Objective 3: Deployment Strategy for MMGIS,NASA-IMPACT/MMGIS,95,ADR: Static Dashboards - Remove MMGIS Features,NASA-IMPACT/MMGIS,1,112,Docs/deployment adr lean,NASA-IMPACT/MMGIS,MERGED,https://github.com/NASA-IMPACT/MMGIS/pull/112
78,[26.3] PI Objective 3: Deployment Strategy for MMGIS,NASA-IMPACT/MMGIS,142,Lean deployment mode: 13-PR series for an env-gated admin + static published dashboards,NASA-IMPACT/MMGIS,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,0,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,94,refactor: Move to a 2-layer architecture (store + render),NASA-IMPACT/earth-information-explorer,1,96,"refactor: eliminate prop drilling, move streaming and coordination into store",NASA-IMPACT/earth-information-explorer,MERGED,https://github.com/NASA-IMPACT/earth-information-explorer/pull/96
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,93,[EIE] Explore auto-generating TypeScript types from the backend OpenAPI spec,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,91,[EIE] Compare mode when moving between different locations,NASA-IMPACT/earth-information-explorer,1,112,feat: reset compare mode on place change,NASA-IMPACT/earth-information-explorer,MERGED,https://github.com/NASA-IMPACT/earth-information-explorer/pull/112
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,90,[EIE] Insights / stats when moving between different locations,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,87,"[EIE] When the screen is resized, the welcome modal is autoscrolled",NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,86,[EIE] Add Welcome Modal to storybook,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,47,[EIE] mobile designs PLACEHOLDER,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,9,[EIE] Mobile designs,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,23,Add thread management,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,95,Frontend support for evolving API contract during AKD migration,NASA-IMPACT/earth-information-explorer,1,104,feat: AKD API migration,NASA-IMPACT/earth-information-explorer,MERGED,https://github.com/NASA-IMPACT/earth-information-explorer/pull/104
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,97,Spike: Support for editable AOIs,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,98,Integrate templated narratives,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,99,Front-end auth for the AKD backend deployment,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,105,[EIE] Remove Next.js proxy,NASA-IMPACT/earth-information-explorer,1,109,feat: remove Next.js proxy and enable static export,NASA-IMPACT/earth-information-explorer,MERGED,https://github.com/NASA-IMPACT/earth-information-explorer/pull/109
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,107,Entry point from earth.gov,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,106,UX Optimizations: Dataset Selection & Agent Efficiency,NASA-IMPACT/earth-information-explorer,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,94,Flesh out UX mapping/flow designs,NASA-IMPACT/eie-llm-backend,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,110,Show a clear no-valid-data message for AOIs with only NoData values,NASA-IMPACT/earth-information-explorer,1,113,feat: show analysis warnings for unusable stats data,NASA-IMPACT/earth-information-explorer,MERGED,https://github.com/NASA-IMPACT/earth-information-explorer/pull/113
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,98,Sample Events for User Intro to EIE AI Tool,NASA-IMPACT/eie-llm-backend,1,,,,,
79,"EIE 26.3 Objective 3: Front-End, Visualization and UI Experience",NASA-IMPACT/eie-llm-backend,99,Translate Dataset names to user friendly titles,NASA-IMPACT/eie-llm-backend,1,,,,,
79,[26.3] PI Objective 4: Plugin plug-and-play composition,NASA-IMPACT/MMGIS,79,[26.3] PI Objective 4: Plugin plug-and-play composition,NASA-IMPACT/MMGIS,0,,,,,
80,EIE 26.3 Objective 1: Dataset Integration and Validation,NASA-IMPACT/eie-llm-backend,80,EIE 26.3 Objective 1: Dataset Integration and Validation,NASA-IMPACT/eie-llm-backend,0,,,,,
80,EIE 26.3 Objective 1: Dataset Integration and Validation,NASA-IMPACT/eie-llm-backend,86,Dataset onboarding and validation for EIE,NASA-IMPACT/eie-llm-backend,1,,,,,
80,EIE 26.3 Objective 1: Dataset Integration and Validation,NASA-IMPACT/eie-llm-backend,92,Enhance STAC Collection Metadata for Improved Dataset Retrieval in Earth Interaction Explorer,NASA-IMPACT/eie-llm-backend,1,,,,,
81,EIE 26.3 Objective 4: Core Backend and Output Improvements,NASA-IMPACT/eie-llm-backend,81,EIE 26.3 Objective 4: Core Backend and Output Improvements,NASA-IMPACT/eie-llm-backend,0,,,,,
81,EIE 26.3 Objective 4: Core Backend and Output Improvements,NASA-IMPACT/eie-llm-backend,62,Backend strategy for analysis threading,NASA-IMPACT/eie-llm-backend,1,,,,,
81,EIE 26.3 Objective 4: Core Backend and Output Improvements,NASA-IMPACT/eie-llm-backend,51,Unify existing tools into AnalysisResults,NASA-IMPACT/eie-llm-backend,1,,,,,
81,EIE 26.3 Objective 4: Core Backend and Output Improvements,NASA-IMPACT/eie-llm-backend,70,Stabilize SSE event contract between backend and frontend,NASA-IMPACT/eie-llm-backend,1,,,,,
81,EIE 26.3 Objective 4: Core Backend and Output Improvements,NASA-IMPACT/eie-llm-backend,59,Hybrid search for dataset discovery (semantic + keyword),NASA-IMPACT/eie-llm-backend,1,,,,,
